id,name_ar,name_en,kunyah,laqab,gender,is_prophet,node_type,prominence,biography_short,biography_source,tribe,clan,birth_year_hijri,death_year_hijri,has_parents,has_children,has_spouses,has_siblings,has_uncles,has_cousins,has_companions,has_teachers,has_students,has_battles,has_participants,name_bn,biography_bn,name_de,biography_de
97,عكاشة بن محصن,Ukasha ibn al-Mihsan,,,M,False,Sahabi,BADRI,"Ukasha ibn Mihsan was one of the companions of the Islamic prophet, Muhammad, he participated in the Nakhla Raid during Muhammad's era. He also participated in the Expedition of Ukasha bin Al-Mihsan, against the tribes of Udhrah and Baliy, which took place in October 630, 9AH of the Islamic Calendar.",Wikipedia (Ukasha ibn al-Mihsan),companions of the Prophet,Various,0,11,False,False,False,False,False,False,False,False,False,True,False,উকাশা ইবনে মিহসান,"উকাসা ইবনে মিহসান ছিলেন ইসলামী নবী মুহাম্মদের অন্যতম সহচর, তিনি মুহাম্মদের যুগে নাখলা রেইডে অংশ নিয়েছিলেন । তিনি উধরা ও বালি উপজাতির বিরুদ্ধে উকাসা বিন আল-মিহসানের অভিযানেও অংশ নিয়েছিলেন, যা ইসলামিক ক্যালেন্ডারের 630, 9AH অক্টোবর অনুষ্ঠিত হয়েছিল ।",,"Ukasha ibn Mihsan war einer der Gefährten des islamischen Propheten Muhammad, er nahm während der Ära Mohammeds am Nakhla-Überfall teil. Er nahm auch an der Expedition von Ukasha bin Al-Mihsan gegen die Stämme Udhrah und Baliy teil, die im Oktober 630, 9AH des islamischen Kalenders stattfand."
98,سلمة بن الأكوع,Salamah ibn al-Akwa,,,M,False,Sahabi,SAHABI,"Salama ibn al-Akwaʿ was one of the companions of the Islamic prophet Muhammad, the commander in the Expedition of Dhu Qarad, and a narrator of Hadīth.",Wikipedia (Salama ibn al-Akwa'),companions of the Prophet,Various,0,73,False,False,False,False,False,False,False,False,False,False,False,সালামা ইবনুল আকওয়া,,,
99,قتادة بن النعمان,Qatada ibn al-Nu'man,,,M,False,Sahabi,BADRI,Qatada ibn al-Nu'man (c.581–c.644) was one of the companions of the Islamic prophet Muhammad and a member of the Ansar of Medina.,Wikipedia (Qatada ibn al-Nu'man),companions of the Prophet,Various,0,60,False,False,False,False,False,False,False,False,False,True,False,কাতাদা ইবনুল নু’মান,কাতাদা ইবনে আল নু 'মান (সি. ৫৮১-সি. ৬৪৪) ছিলেন ইসলামের নবী মুহাম্মদের অন্যতম সঙ্গী এবং মদিনার আনসার সদস্য ।,,Qatada ibn al-Nu'man (c.581-c.644) war einer der Gefährten des islamischen Propheten Muhammad und ein Mitglied der Ansar von Medina.
100,بشير بن سعد,Bashir ibn Sa'd,,,M,False,Sahabi,BADRI,"Abu al-Nu'man Bashir ibn Sa'd al-Ansari was a prominent companion (Sahaba) of the Islamic prophet Muhammad and a leader of the Banu Khazraj tribe in Medina. A veteran of the Battle of Badr, Bashir was among the early converts from the Ansar and was one of the few individuals of his era literate in Arabic.",Wikipedia (Bashir ibn Sa'd),companions of the Prophet,Various,-22,11,False,True,False,False,False,False,False,False,False,True,False,বশির ইবনে শা'আদ,,Baschīr ibn Saʿd,
101,زيد بن الخطاب,Zayd ibn al-Khattab,,,M,False,Sahabi,BADRI,"Zayd ibn al-Khaṭṭāb was a companion of the Islamic prophet Muḥammad and a brother of Umar ibn al-Khattab, the second Islamic caliph.",Wikipedia (Zayd ibn al-Khattab),companions of the Prophet,Various,0,10,True,True,True,True,False,False,False,False,False,True,False,জায়েদ ইবনুল খাত্তাব,জায়েদ ইবনুল খাত্তাব ছিলেন একজন সাহাবি এবং ইসলামের দ্বিতীয় খলিফা উমর ইবনুল খাত্তাবের বড় ভাই।,,
102,القعقاع بن عمرو التميمي,Al-Qa'qa' ibn Amr,,,M,False,Sahabi,SAHABI,The warrior whose voice was worth a thousand men.,General History,Various,Various,0,60,False,False,False,False,False,False,False,False,False,True,False,,,,
103,ضرار بن الأزور,Dhiraar ibn al-Azwar,,,M,False,Sahabi,SAHABI,The legendary warrior of the Islamic conquests.,General History,Various,Various,0,60,False,False,False,False,False,False,False,False,False,False,False,,,,
104,شرحبيل بن حسنة,Shurahbil ibn Hasana,,,M,False,Sahabi,SAHABI,"Abū ʿAbd Allāh Shuraḥbīl ibn Ḥasana was one of the earliest Muslim converts, a sahabi and a key commander in the Rashidun army during the Muslim conquest of the Levant.",Wikipedia (Shurahbil ibn Hasana),companions of the Prophet,Various,-40,17,False,False,False,False,False,False,False,False,False,False,False,শুরাহবিল ইবনে হাসানা,,Sharhabeel ibn Hasana,
105,يزيد بن أبي سفيان,Yazid ibn Abi Sufyan,,,M,False,Sahabi,SAHABI,"Yazid ibn Abi Sufyan ibn Harb ibn Umayya was a leading Arab Muslim commander in the conquest of Syria from 634 until his death in the plague of Amwas in 639. Following the capture of Damascus around 635, he was placed in command of the city and its military district. After the death, during the same plague, of the overall Muslim commander of Syria, Abu Ubayda ibn al-Jarrah, in 639, he was appointed by Caliph Umar the governor of Damascus, Jordan and Palestine.",Wikipedia (Yazid ibn Abi Sufyan),companions of the Prophet,Various,0,17,True,False,False,False,False,False,False,False,False,False,False,ইয়াজিদ ইবনে আবি সুফিয়ান,ইয়াজিদ ইবনে আবু সুফিয়ান ছিলেন মুহাম্মদ সাল্লাল্লাহু আলাইহি ওয়া সাল্লাম এর একজন সাহাবী। ৬৩৪ সালে খলিফা আবু বকর রা. কর্তৃক রোমান সিরিয়া জয় করার জন্য চারজন সেনাপতিকে প্রেরণ করা হয়েছিল ইয়াজিদ ইবনে আবু সুফিয়ান তাদের অন্যতম। দামেস্ক জয়ের পর তিনি দামেস্কের গভর্নর হিসেবে নিযুক্ত হন। ইয়ারমুকের যুদ্ধে তিনি মুসলিম সেনাবাহিনীর বাম ভাগের নেতৃত্ব দেন। তিনি খলিফা হযরত মুয়াবিয়া রা.এর ভাই।,Yazid ibn Abi Sufyan,
106,عتبة بن غزوان,Utbah ibn Ghazwan,,,M,False,Sahabi,BADRI,"Utba ibn Ghazwan al-Mazini was a well-known companion of the Islamic prophet Muhammad. He was the seventh person to convert to Islam and participated in the hijra to Abyssinia, but returned to stay with Muhammad in Mecca before making the second hijrah to Medina. He fought at the battle of Badr (624), the battle of Uhud (625), the Battle of the Trench (627) and many others, including the battles of Yamamah.",Wikipedia (Utba ibn Ghazwan),companions of the Prophet,Various,-42,17,False,False,False,False,False,False,False,False,False,True,False,উতবা ইবনে গাযওয়ান,,Utbah ibn Ghazwan,
107,المغيرة بن شعبة,Al-Mughira ibn Shu'ba,,,M,False,Sahabi,SAHABI,"Abu Abd Allah al-Mughira ibn Shu'ba ibn Abi Amir ibn Mas'ud al-Thaqafi ; c. 600–671), was a prominent companion of the Islamic prophet Muhammad and was known as one of the four 'shrewds of the Arabs'. He belonged to the tribe of Thaqif of Ta'if, who were part of the early Islamic elite. He served as governor of Kufa, one of the two principal Arab garrisons and administrative centers of Iraq, under Caliph Umar in 642–645. In his old age, al-Mughira was again made governor of Kufa, serving under the Umayyad caliph Mu'awiya I from 661 until his death in 671. During his second governorship, he ruled with virtual independence from the caliph.",Wikipedia (Al-Mughira),companions of the Prophet,Various,-22,50,False,True,False,False,False,False,False,False,False,False,False,মুগীরা ইবনে শুবা,,Mughira ibn Shu'ba,
108,أبو قتادة الأنصاري,Abu Qatada al-Ansari,,,M,False,Sahabi,SAHABI,"Abu Qatada al-Ansari, also known as Al-Harith ibn Rab'i, was one of the companions of Muhammad. He assisted the battles of Uhud and Hudaybiyya.",Wikipedia (Abu Qatada al-Ansari),companions of the Prophet,Various,-18,35,False,False,False,False,False,False,False,False,False,False,False,আবু কাতাদাহ আল আনসারী,,Al Harith ibn Rab'i,
109,أبو بكرة الثقفي,Abu Bakra al-Thaqafi,,,M,False,Sahabi,SAHABI,Abū Bakra al-Thaqafī better known as Nufayʿ ibn al-Ḥārith was the half-brother of Nafi ibn al-Harith. He is known for his dispute with another Islamic general al-Mughira ibn Shu'ba during a military expedition.,Wikipedia (Abu Bakra al-Thaqafi),companions of the Prophet,Various,28,90,True,True,False,False,False,False,False,False,False,False,False,নুফাই ইবনে আল হারিস,,,
110,العلاء الحضرمي,Al-Ala' al-Hadrami,,,M,False,Sahabi,SAHABI,The envoy of the Prophet to Bahrain.,General History,Various,Various,0,60,False,False,False,False,False,False,False,False,False,False,False,,,,
111,عمرو بن الجموح,Amr ibn al-Jamuh,,,M,False,Sahabi,BADRI,"ʿAmr ibn al-Jamūḥ was an ansari companion of Muhammad, and a chief of Banu Salama. He died in the Battle of Uhud.",Wikipedia (Amr ibn al-Jamuh),companions of the Prophet,Various,-84,3,False,True,True,False,False,False,False,False,False,True,False,আমর বিন আল জামাউহ রহ,,,
112,عبد الله بن عمرو بن حرام,Abdullah ibn Amr ibn Haram,,,M,False,Sahabi,BADRI,The father of Jabir and martyr of Uhud.,General History,Various,Various,0,60,False,True,False,False,False,False,False,False,False,True,False,,,,
113,خباب بن الأرت,Khabbab ibn al-Aratt,,,M,False,Sahabi,BADRI,"Khabbāb ibn al-Aratt, c. 585 – c. 660, was a companion of the Islamic prophet Muhammad whom Islamic tradition regards as one of the ten earliest converts to Islam. Born as a slave in Mecca, he later became a swordsmith and was able to build up enough of a reputation to eventually get freed by his master. His beautiful recitation of the Quran is said to have been the direct cause of Umar ibn al-Khattab's conversion to Islam in c. 616.",Wikipedia (Khabbab ibn al-Aratt),companions of the Prophet,Various,-36,37,False,False,False,False,False,False,False,False,False,True,False,খাব্বাব ইবনুল আরাত,,Chabbāb ibn al-Aratt,
114,عمرو بن معديكرب,Amru bin Ma'adi Yakrib,,,M,False,Sahabi,SAHABI,"Amr ibn Maʻdīkarib al-Zubaīdi al-Madḥ'hijī was an Arabian cavalry commander of the Zubaid clan in Yemen, part of the Madhhij tribe confederation. Amr is considered a legendary warrior, battling against legendary figures like Amir ibn-Tufail, Antarah ibn-Shaddad and Durayd ibn-al-Simma.",Wikipedia (Amr ibn Ma'adi Yakrib),companions of the Prophet,Various,-89,20,False,False,False,False,False,False,False,False,False,False,False,,,Amru bin Ma'adi Yakrib,
115,الحكم بن أبي العاص,Al-Hakam ibn Abi al-As,,,M,False,Sahabi,SAHABI,"Al-Hakam ibn Abi al-As ibn Umayya, was the father of the founder of the Marwanid line of the Umayyad dynasty, Marwan I, and a paternal uncle of Caliph Uthman. He was known as a staunch opponent of the Islamic prophet Muhammad and was consequently exiled when the latter captured their hometown of Mecca in 630. He was later pardoned by Uthman.",Wikipedia (Al-Hakam ibn Abi al-As),companions of the Prophet,Various,0,30,True,True,False,False,False,False,False,False,False,False,False,আল-হাকাম ইবনে আবী আল আস,,,
116,مروان بن الحكم,Marwan ibn al-Hakam,,,M,False,Sahabi,SAHABI,"Marwan ibn al-Hakam ibn Abi al-As ibn Umayya, commonly known as Marwan I, was the fourth Umayyad caliph, ruling for less than a year in 684–685. He founded the Marwanid ruling house of the Umayyad dynasty, which replaced the Sufyanid house after its collapse in the Second Fitna and remained in power until 750.",Wikipedia (Marwan I),companions of the Prophet,Various,1,64,True,True,True,True,False,False,False,False,False,False,False,প্রথম মারওয়ান,মারওয়ান বিন আল-হাকাম বিন আবিল আস বিন উমাইয়া ছিলেন পঞ্চম উমাইয়া খলিফা। তিনি খলিফা উসমান বিন আফফানের চাচাত ভাই ছিলেন। ৬৮৪ সালে খলিফা খালিদ ইবনে ইয়াযিদের ক্ষমতা হারানোর পর তিনি খলিফা হন। তার ক্ষমতারোহণের মাধ্যমে আবু সুফিয়ানের বংশধরদের কাছ থেকে আল-হাকামের বংশধরদের কাছে ক্ষমতা চলে আসে। তাঁরা উভয়েই উমাইয়ার নাতি ছিলেন। আল-হাকাম ছিলেন উসমান বিন আফফানের চাচা।,Marwan I.,
117,عبد الله بن الزبير,Abdullah ibn al-Zubayr,,,M,False,Sahabi,SAHABI,Abd Allah ibn al-Zubayr ibn al-Awwam was the leader of a caliphate based in Mecca in opposition to the Umayyads during the Second Fitna from 683 until his death in 692.,Wikipedia (Abd Allah ibn al-Zubayr),companions of the Prophet,Various,2,72,True,True,True,False,False,False,False,False,False,False,False,আবদুল্লাহ ইবনুল জুবায়ের,,ʿAbdallāh ibn az-Zubair,
118,محمد بن أبي بكر,Muhammad ibn Abi Bakr,,,M,False,Sahabi,SAHABI,"Muhammad ibn Abi Bakr ibn Abi Quhafa al-Taymi was an Arab commander and a prominent partisan of the fourth Rashidun caliph, Ali ibn Abi Talib. He was the youngest son of the first caliph, Abu Bakr, and Asma bint Umays. Following his father's death, he was raised in the household of Ali, becoming one of his most loyal supporters.",Wikipedia (Muhammad ibn Abi Bakr),companions of the Prophet,Various,9,37,True,True,False,False,False,False,False,False,False,False,False,মুহাম্মদ ইবনে আবি বকর,,Muhammad ibn Abi Bakr,
